Python  : 3.12.11
PyTorch : 2.8.0+cu128

Mon Mar 23 09:06:04 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.126.09             Driver Version: 580.126.09     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-80GB          Off |   00000000:00:05.0 Off |                    0 |
| N/A   33C    P0             57W /  400W |       6MiB /  81920MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+

  micro batch : 64 × 2048 = 131,072 tokens
  total batch : 524,288 tokens  (grad accum = 4)
  total steps : 1500
  warmup      : 100 steps  →  hold  →  linear warmdown
  optimizer   : Muon lr=0.02 wd=0.01  |  AdamW lr=0.006 wd=0.1

GPTConfig(vocab_size=50304, num_layers=12, num_heads=12, model_dim=768, max_seq_len=2048, logit_softcap=30.0)
params      : 123,568,128  (123.6M total, 84.9M non-embedding)
model vram  : 0.54 GB
compiling   : torch.compile(dynamic=True) ...
train data  : 5,000,000,000 tokens across 50 shards

  [step    0/1500]  loss=11.0148  |      9,201 tok/s  |  step_ms=56981  |  MFU=0.0%  |  mem=76.3GB  |  gnorm=6.971
  [step 1078/1500]  loss=3.5884  |    201,570 tok/s  |  step_ms=2601  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.312
  [step 1079/1500]  loss=3.6275  |    201,498 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.289
  [step 1080/1500]  loss=3.5675  |    201,689 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.276
  [step 1081/1500]  loss=3.6034  |    202,600 tok/s  |  step_ms=2588  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.296
  [step 1082/1500]  loss=3.5335  |    201,805 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.277
  [step 1083/1500]  loss=3.5706  |    202,247 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.294
  [step 1084/1500]  loss=3.5756  |    201,880 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.301
  [step 1085/1500]  loss=3.6304  |    202,175 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.276
  [step 1086/1500]  loss=3.5982  |    203,136 tok/s  |  step_ms=2581  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.261
  [step 1087/1500]  loss=3.5571  |    201,366 tok/s  |  step_ms=2604  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.299
  [step 1088/1500]  loss=3.5455  |    201,401 tok/s  |  step_ms=2603  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.284
  [step 1089/1500]  loss=3.5839  |    202,043 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.275
  [step 1090/1500]  loss=3.6166  |    202,683 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.296
  [step 1091/1500]  loss=3.5712  |    202,349 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.296
  [step 1092/1500]  loss=3.6082  |    201,599 tok/s  |  step_ms=2601  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.273
  [step 1093/1500]  loss=3.5779  |    201,784 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.264
  [step 1094/1500]  loss=3.5542  |    201,725 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.284
  [step 1095/1500]  loss=3.5703  |    202,155 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.286
  [step 1096/1500]  loss=3.5865  |    201,780 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.293
  [step 1097/1500]  loss=3.5936  |    202,462 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.274
  [step 1098/1500]  loss=3.5777  |    202,208 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.285
  [step 1099/1500]  loss=3.5785  |    201,476 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.304
  [step 1100/1500]  loss=3.5415  |    202,161 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.282
  [step 1101/1500]  loss=3.5650  |    202,011 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.282
  [step 1102/1500]  loss=3.5596  |    202,067 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.294
  [step 1103/1500]  loss=3.5783  |    202,107 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.307
  [step 1104/1500]  loss=3.5870  |    201,367 tok/s  |  step_ms=2604  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.322
  [step 1105/1500]  loss=3.5746  |    202,066 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.289
  [step 1106/1500]  loss=3.5708  |    202,367 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.279
  [step 1107/1500]  loss=3.5706  |    201,476 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.287
  [step 1108/1500]  loss=3.5102  |    201,806 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.268
  [step 1109/1500]  loss=3.6028  |    201,644 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.265
  [step 1110/1500]  loss=3.5826  |    202,654 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.287
  [step 1111/1500]  loss=3.5745  |    202,849 tok/s  |  step_ms=2585  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.277
  [step 1112/1500]  loss=3.5869  |    202,107 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.254
  [step 1113/1500]  loss=3.6205  |    202,183 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.282
  [step 1114/1500]  loss=3.5650  |    202,031 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.291
  [step 1115/1500]  loss=3.5664  |    201,869 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.284
  [step 1116/1500]  loss=3.5882  |    202,350 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.282
  [step 1117/1500]  loss=3.5884  |    201,628 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.279
  [step 1118/1500]  loss=3.5449  |    201,737 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.301
  [step 1119/1500]  loss=3.5701  |    201,871 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.288
  [step 1120/1500]  loss=3.5670  |    202,024 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.274
  [step 1121/1500]  loss=3.5752  |    201,775 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.261
  [step 1122/1500]  loss=3.5459  |    201,968 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.278
  [step 1123/1500]  loss=3.5887  |    190,697 tok/s  |  step_ms=2749  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.276
  [step 1124/1500]  loss=3.6031  |    202,580 tok/s  |  step_ms=2588  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.263
  [step 1125/1500]  loss=3.5732  |    202,662 tok/s  |  step_ms=2587  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.257
  [val  1125/1500]  val_loss=3.5430  |  best=3.5430  |  avg_ms=2602
  [step 1126/1500]  loss=3.5484  |    201,905 tok/s  |  step_ms=2597  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.284
  [step 1127/1500]  loss=3.5401  |    201,811 tok/s  |  step_ms=2598  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.276
  [step 1128/1500]  loss=3.6017  |    201,976 tok/s  |  step_ms=2596  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.289
  [step 1129/1500]  loss=3.5677  |    201,682 tok/s  |  step_ms=2600  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.279
  [step 1130/1500]  loss=3.5355  |    202,188 tok/s  |  step_ms=2593  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.269
  [step 1131/1500]  loss=3.6056  |    202,482 tok/s  |  step_ms=2589  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.276
  [step 1132/1500]  loss=3.5967  |    202,004 tok/s  |  step_ms=2595  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.286
  [step 1133/1500]  loss=3.5579  |    201,763 tok/s  |  step_ms=2599  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.284
  [step 1134/1500]  loss=3.5723  |    202,483 tok/s  |  step_ms=2589  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.278
  [step 1135/1500]  loss=3.4825  |    201,834 tok/s  |  step_ms=2598  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.260
  [step 1136/1500]  loss=3.5545  |    201,497 tok/s  |  step_ms=2602  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.257
  [step 1137/1500]  loss=3.5632  |    201,607 tok/s  |  step_ms=2601  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.271
  [step 1138/1500]  loss=3.5609  |    202,569 tok/s  |  step_ms=2588  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.266
  [step 1139/1500]  loss=3.5897  |    202,021 tok/s  |  step_ms=2595  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.296
  [step 1140/1500]  loss=3.5825  |    202,230 tok/s  |  step_ms=2593  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.283
  [step 1141/1500]  loss=3.5347  |    201,690 tok/s  |  step_ms=2599  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.297
  [step 1142/1500]  loss=3.5524  |    202,313 tok/s  |  step_ms=2591  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.283
  [step 1143/1500]  loss=3.5124  |    203,121 tok/s  |  step_ms=2581  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.268
  [step 1144/1500]  loss=3.5811  |    201,456 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.289
  [step 1145/1500]  loss=3.5622  |    201,672 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.289
  [step 1146/1500]  loss=3.5889  |    202,070 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.267
  [step 1147/1500]  loss=3.5403  |    202,283 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.260
  [step 1148/1500]  loss=3.5207  |    201,527 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.265
  [step 1149/1500]  loss=3.5691  |    201,329 tok/s  |  step_ms=2604  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.268
  [step 1150/1500]  loss=3.5250  |    202,113 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.287
  [step 1151/1500]  loss=3.5223  |    203,029 tok/s  |  step_ms=2582  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.261
  [step 1152/1500]  loss=3.5600  |    202,457 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.244
  [step 1153/1500]  loss=3.5362  |    201,975 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.239
  [step 1154/1500]  loss=3.6056  |    201,909 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.259
  [step 1155/1500]  loss=3.5520  |    202,585 tok/s  |  step_ms=2588  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.252
  [step 1156/1500]  loss=3.5383  |    202,512 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.257
  [step 1157/1500]  loss=3.5318  |    202,408 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.245
  [step 1158/1500]  loss=3.5759  |    201,365 tok/s  |  step_ms=2604  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.237
  [step 1159/1500]  loss=3.5101  |    202,123 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.250
  [step 1160/1500]  loss=3.5399  |    201,910 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.274
  [step 1161/1500]  loss=3.6098  |    201,585 tok/s  |  step_ms=2601  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.257
  [step 1162/1500]  loss=3.5346  |    202,166 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.246
  [step 1163/1500]  loss=3.5439  |    202,097 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.245
  [step 1164/1500]  loss=3.5318  |    201,803 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.247
  [step 1165/1500]  loss=3.5068  |    201,045 tok/s  |  step_ms=2608  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.248
  [step 1166/1500]  loss=3.5559  |    201,644 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.260
  [step 1167/1500]  loss=3.5540  |    201,913 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.265
  [step 1168/1500]  loss=3.5160  |    202,473 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.258
  [step 1169/1500]  loss=3.5658  |    201,815 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.260
  [step 1170/1500]  loss=3.5436  |    201,868 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.265
  [step 1171/1500]  loss=3.5603  |    202,638 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.253
  [step 1172/1500]  loss=3.5617  |    201,892 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.270
  [step 1173/1500]  loss=3.5498  |    202,262 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.276
  [step 1174/1500]  loss=3.5435  |    202,079 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.245
  [step 1175/1500]  loss=3.5771  |    201,963 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.249
  [step 1176/1500]  loss=3.5865  |    202,429 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.273
  [step 1177/1500]  loss=3.5347  |    201,851 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.255
  [step 1178/1500]  loss=3.5403  |    202,074 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.257
  [step 1179/1500]  loss=3.5553  |    202,165 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.255
  [step 1180/1500]  loss=3.5296  |    202,041 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.259
  [step 1181/1500]  loss=3.5137  |    202,001 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.246
  [step 1182/1500]  loss=3.5098  |    202,311 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.249
  [step 1183/1500]  loss=3.5384  |    201,635 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.249
  [step 1184/1500]  loss=3.5654  |    202,179 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.251
  [step 1185/1500]  loss=3.5441  |    202,351 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.233
  [step 1186/1500]  loss=3.5476  |    202,037 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.247
  [step 1187/1500]  loss=3.5429  |    202,781 tok/s  |  step_ms=2585  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.256
  [step 1188/1500]  loss=3.5542  |    202,475 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.230
  [step 1189/1500]  loss=3.5549  |    202,000 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.262
  [step 1190/1500]  loss=3.5512  |    202,627 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.288
  [step 1191/1500]  loss=3.5417  |    202,472 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.258
  [step 1192/1500]  loss=3.5738  |    202,134 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.254
  [step 1193/1500]  loss=3.5257  |    202,411 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.274
  [step 1194/1500]  loss=3.5776  |    201,757 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.260
  [step 1195/1500]  loss=3.5024  |    201,746 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.250
  [step 1196/1500]  loss=3.5212  |    202,928 tok/s  |  step_ms=2584  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.248
  [step 1197/1500]  loss=3.5423  |    202,906 tok/s  |  step_ms=2584  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.246
  [step 1198/1500]  loss=3.5892  |    202,315 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.222
  [step 1199/1500]  loss=3.5077  |    201,867 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.243
  [step 1200/1500]  loss=3.5324  |    202,180 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.253
  [step 1201/1500]  loss=3.5349  |    202,335 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.240
  [step 1202/1500]  loss=3.5382  |    201,730 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.247
  [step 1203/1500]  loss=3.5257  |    202,676 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.245
  [step 1204/1500]  loss=3.5237  |    201,631 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.249
  [step 1205/1500]  loss=3.5369  |    202,654 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.235
  [step 1206/1500]  loss=3.5626  |    202,797 tok/s  |  step_ms=2585  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.226
  [step 1207/1500]  loss=3.4953  |    202,047 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.241
  [step 1208/1500]  loss=3.5018  |    202,305 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.253
  [step 1209/1500]  loss=3.5446  |    201,839 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.244
  [step 1210/1500]  loss=3.4892  |    202,338 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.239
  [step 1211/1500]  loss=3.5016  |    202,185 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.241
  [step 1212/1500]  loss=3.4912  |    201,369 tok/s  |  step_ms=2604  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.261
  [step 1213/1500]  loss=3.5462  |    202,601 tok/s  |  step_ms=2588  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.258
  [step 1214/1500]  loss=3.5283  |    202,471 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.270
  [step 1215/1500]  loss=3.4941  |    201,733 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.271
  [step 1216/1500]  loss=3.5150  |    202,037 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.275
  [step 1217/1500]  loss=3.5059  |    201,929 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.264
  [step 1218/1500]  loss=3.5208  |    201,935 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.259
  [step 1219/1500]  loss=3.5206  |    201,625 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.270
  [step 1220/1500]  loss=3.4952  |    202,197 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.264
  [step 1221/1500]  loss=3.5116  |    202,594 tok/s  |  step_ms=2588  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.256
  [step 1222/1500]  loss=3.5290  |    202,063 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.263
  [step 1223/1500]  loss=3.5065  |    201,810 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.268
  [step 1224/1500]  loss=3.4839  |    202,350 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.260
  [step 1225/1500]  loss=3.4752  |    202,045 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.241
  [step 1226/1500]  loss=3.4832  |    202,520 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.219
  [step 1227/1500]  loss=3.5207  |    201,638 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.245
  [step 1228/1500]  loss=3.5224  |    201,941 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.226
  [step 1229/1500]  loss=3.4745  |    202,447 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.252
  [step 1230/1500]  loss=3.5593  |    201,357 tok/s  |  step_ms=2604  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.237
  [step 1231/1500]  loss=3.5178  |    202,114 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.247
  [step 1232/1500]  loss=3.4934  |    202,131 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.235
  [step 1233/1500]  loss=3.5227  |    202,213 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.241
  [step 1234/1500]  loss=3.4597  |    201,773 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.245
  [step 1235/1500]  loss=3.5225  |    202,761 tok/s  |  step_ms=2586  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.215
  [step 1236/1500]  loss=3.5123  |    202,711 tok/s  |  step_ms=2586  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.228
  [step 1237/1500]  loss=3.5064  |    201,529 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.228
  [step 1238/1500]  loss=3.4953  |    202,142 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.219
  [step 1239/1500]  loss=3.5032  |    202,217 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.213
  [step 1240/1500]  loss=3.5114  |    202,066 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.214
  [step 1241/1500]  loss=3.4823  |    201,745 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.246
  [step 1242/1500]  loss=3.5152  |    201,708 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.258
  [step 1243/1500]  loss=3.5273  |    202,121 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.230
  [step 1244/1500]  loss=3.5075  |    202,093 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.219
  [step 1245/1500]  loss=3.4916  |    202,210 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.213
  [step 1246/1500]  loss=3.4911  |    202,009 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.228
  [step 1247/1500]  loss=3.4716  |    202,453 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.246
  [step 1248/1500]  loss=3.5318  |    201,626 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.245
  [step 1249/1500]  loss=3.5075  |    203,027 tok/s  |  step_ms=2582  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.252
  [step 1250/1500]  loss=3.5166  |    201,531 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.236
  [val  1250/1500]  val_loss=3.4978  |  best=3.4978  |  avg_ms=2594
  [step 1251/1500]  loss=3.5111  |    202,007 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.226
  [step 1252/1500]  loss=3.4926  |    202,150 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.217
  [step 1253/1500]  loss=3.4787  |    202,031 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.219
  [step 1254/1500]  loss=3.5181  |    202,562 tok/s  |  step_ms=2588  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.238
  [step 1255/1500]  loss=3.5267  |    201,711 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.236
  [step 1256/1500]  loss=3.4901  |    202,404 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.252
